month,hs_code,source,confidence,node_id,node_type,state,handling_capacity,storage_capacity
2024-10,8542,us_census_port_observed,high,2007,Port,XX,4431736,6647604.0
2024-10,8542,us_census_port_observed,high,2016,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,2301,Port,XX,4035904,6053856.0
2024-10,8542,us_census_port_observed,high,2302,Port,XX,175333,262999.5
2024-10,8542,us_census_port_observed,high,2303,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,2304,Port,XX,1603689,2405533.5
2024-10,8542,us_census_port_observed,high,2305,Port,XX,637877,956815.5
2024-10,8542,us_census_port_observed,high,2309,Port,XX,167424,251136.0
2024-10,8542,us_census_port_observed,high,2383,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,2401,Port,XX,19107042,28660563.0
2024-10,8542,us_census_port_observed,high,2402,Port,XX,1340807,2011210.5
2024-10,8542,us_census_port_observed,high,2404,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,2408,Port,XX,1010981,1516471.5
2024-10,8542,us_census_port_observed,high,2501,Port,XX,12513,18769.5
2024-10,8542,us_census_port_observed,high,2505,Port,XX,94441,141661.5
2024-10,8542,us_census_port_observed,high,2506,Port,XX,1562063,2343094.5
2024-10,8542,us_census_port_observed,high,2507,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,2604,Port,XX,2320534,3480801.0
2024-10,8542,us_census_port_observed,high,2605,Port,XX,13765,20647.5
2024-10,8542,us_census_port_observed,high,2608,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,2704,Port,CA,11199664,16799496.0
2024-10,8542,us_census_port_observed,high,2709,Port,CA,8966,13449.0
2024-10,8542,us_census_port_observed,high,2720,Port,CA,567025970,850538955.0
2024-10,8542,us_census_port_observed,high,2721,Port,CA,72994,109491.0
2024-10,8542,us_census_port_observed,high,2722,Port,CA,193730,290595.0
2024-10,8542,us_census_port_observed,high,2801,Port,CA,267210930,400816395.0
2024-10,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2024-10,8542,us_census_port_observed,high,2811,Port,CA,136371,204556.5
2024-10,8542,us_census_port_observed,high,2833,Port,CA,0,0.0
2024-10,8542,us_census_port_observed,high,2834,Port,CA,0,0.0
2024-10,8542,us_census_port_observed,high,2904,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,2910,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,3001,Port,IL,18951,28426.5
2024-10,8542,us_census_port_observed,high,3002,Port,IL,6682207,10023310.5
2024-10,8542,us_census_port_observed,high,3004,Port,IL,91015,136522.5
2024-10,8542,us_census_port_observed,high,3009,Port,IL,4347,6520.5
2024-10,8542,us_census_port_observed,high,3029,Port,IL,653425159,980137738.5
2024-10,8542,us_census_port_observed,high,3104,Port,XX,2489,3733.5
2024-10,8542,us_census_port_observed,high,3126,Port,XX,151298637,226947955.5
2024-10,8542,us_census_port_observed,high,3205,Port,XX,19147672,28721508.0
2024-10,8542,us_census_port_observed,high,3279,Port,XX,20793485,31190227.5
2024-10,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,3307,Port,XX,741572,1112358.0
2024-10,8542,us_census_port_observed,high,3310,Port,XX,74835,112252.5
2024-10,8542,us_census_port_observed,high,3401,Port,XX,82288,123432.0
2024-10,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,3411,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,3427,Port,XX,42249,63373.5
2024-10,8542,us_census_port_observed,high,3501,Port,XX,719051,1078576.5
2024-10,8542,us_census_port_observed,high,3502,Port,XX,24900,37350.0
2024-10,8542,us_census_port_observed,high,3801,Port,XX,44290,66435.0
2024-10,8542,us_census_port_observed,high,3802,Port,XX,242753,364129.5
2024-10,8542,us_census_port_observed,high,3805,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,3806,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,3807,Port,XX,7940894,11911341.0
2024-10,8542,us_census_port_observed,high,3901,Port,XX,89774308,134661462.0
2024-10,8542,us_census_port_observed,high,3909,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,4101,Port,XX,97958490,146937735.0
2024-10,8542,us_census_port_observed,high,4102,Port,XX,28089302,42133953.0
2024-10,8542,us_census_port_observed,high,4103,Port,XX,31716,47574.0
2024-10,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,4110,Port,XX,15185,22777.5
2024-10,8542,us_census_port_observed,high,4115,Port,XX,891192,1336788.0
2024-10,8542,us_census_port_observed,high,4116,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,4901,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,4913,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,5201,Port,XX,23763014,35644521.0
2024-10,8542,us_census_port_observed,high,5203,Port,XX,83917,125875.5
2024-10,8542,us_census_port_observed,high,5206,Port,XX,131208605,196812907.5
2024-10,8542,us_census_port_observed,high,5210,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,5301,Port,TX,124048,186072.0
2024-10,8542,us_census_port_observed,high,5309,Port,TX,1502749,2254123.5
2024-10,8542,us_census_port_observed,high,5401,Port,XX,1942879,2914318.5
2024-10,8542,us_census_port_observed,high,5501,Port,XX,59463522,89195283.0
2024-10,8542,us_census_port_observed,high,5504,Port,XX,0,0.0
2024-10,8542,us_census_port_observed,high,5506,Port,XX,5643396,8465094.0
2024-10,8542,us_census_port_observed,high,5507,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,-,Port,XX,2421524964,3632287446.0
2024-11,8542,us_census_port_observed,high,0101,Port,XX,43091,64636.5
2024-11,8542,us_census_port_observed,high,0106,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,0115,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,0131,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,0209,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,0212,Port,XX,11274984,16912476.0
2024-11,8542,us_census_port_observed,high,0401,Port,XX,1208995,1813492.5
2024-11,8542,us_census_port_observed,high,0408,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,0417,Port,XX,7897469,11846203.5
2024-11,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,0708,Port,XX,38152,57228.0
2024-11,8542,us_census_port_observed,high,0712,Port,XX,15180,22770.0
2024-11,8542,us_census_port_observed,high,0901,Port,XX,260941,391411.5
2024-11,8542,us_census_port_observed,high,1001,Port,NY,2705,4057.5
2024-11,8542,us_census_port_observed,high,1003,Port,NY,114070017,171105025.5
2024-11,8542,us_census_port_observed,high,1012,Port,NY,8083365,12125047.5
2024-11,8542,us_census_port_observed,high,1101,Port,NY,1027171,1540756.5
2024-11,8542,us_census_port_observed,high,1102,Port,NY,2501,3751.5
2024-11,8542,us_census_port_observed,high,1104,Port,NY,0,0.0
2024-11,8542,us_census_port_observed,high,1108,Port,NY,1811599,2717398.5
2024-11,8542,us_census_port_observed,high,1109,Port,NY,0,0.0
2024-11,8542,us_census_port_observed,high,1119,Port,NY,0,0.0
2024-11,8542,us_census_port_observed,high,1303,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,1305,Port,XX,58219,87328.5
2024-11,8542,us_census_port_observed,high,1401,Port,XX,48096,72144.0
2024-11,8542,us_census_port_observed,high,1501,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,1503,Port,XX,75092,112638.0
2024-11,8542,us_census_port_observed,high,1512,Port,XX,75229,112843.5
2024-11,8542,us_census_port_observed,high,1601,Port,XX,41129,61693.5
2024-11,8542,us_census_port_observed,high,1603,Port,XX,579621,869431.5
2024-11,8542,us_census_port_observed,high,1703,Port,XX,1361718,2042577.0
2024-11,8542,us_census_port_observed,high,1704,Port,XX,35371532,53057298.0
2024-11,8542,us_census_port_observed,high,1801,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,1808,Port,XX,59580,89370.0
2024-11,8542,us_census_port_observed,high,1904,Port,XX,47510,71265.0
2024-11,8542,us_census_port_observed,high,1910,Port,XX,10832,16248.0
2024-11,8542,us_census_port_observed,high,2001,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2002,Port,XX,278708385,418062577.5
2024-11,8542,us_census_port_observed,high,2006,Port,XX,957402,1436103.0
2024-11,8542,us_census_port_observed,high,2007,Port,XX,4157,6235.5
2024-11,8542,us_census_port_observed,high,2016,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2301,Port,XX,10847663,16271494.5
2024-11,8542,us_census_port_observed,high,2302,Port,XX,257649,386473.5
2024-11,8542,us_census_port_observed,high,2303,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2304,Port,XX,896122,1344183.0
2024-11,8542,us_census_port_observed,high,2305,Port,XX,291785,437677.5
2024-11,8542,us_census_port_observed,high,2309,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2383,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2401,Port,XX,8429567,12644350.5
2024-11,8542,us_census_port_observed,high,2402,Port,XX,483534,725301.0
2024-11,8542,us_census_port_observed,high,2404,Port,XX,6642,9963.0
2024-11,8542,us_census_port_observed,high,2407,Port,XX,346205,519307.5
2024-11,8542,us_census_port_observed,high,2408,Port,XX,1291222,1936833.0
2024-11,8542,us_census_port_observed,high,2501,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2505,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2506,Port,XX,1135546,1703319.0
2024-11,8542,us_census_port_observed,high,2507,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2604,Port,XX,1698428,2547642.0
2024-11,8542,us_census_port_observed,high,2605,Port,XX,259653,389479.5
2024-11,8542,us_census_port_observed,high,2608,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,2704,Port,CA,16501997,24752995.5
2024-11,8542,us_census_port_observed,high,2709,Port,CA,664304,996456.0
2024-11,8542,us_census_port_observed,high,2720,Port,CA,625968238,938952357.0
2024-11,8542,us_census_port_observed,high,2721,Port,CA,0,0.0
2024-11,8542,us_census_port_observed,high,2722,Port,CA,721486,1082229.0
2024-11,8542,us_census_port_observed,high,2801,Port,CA,223473143,335209714.5
2024-11,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2024-11,8542,us_census_port_observed,high,2811,Port,CA,12656913,18985369.5
2024-11,8542,us_census_port_observed,high,2833,Port,CA,0,0.0
2024-11,8542,us_census_port_observed,high,2834,Port,CA,0,0.0
2024-11,8542,us_census_port_observed,high,2904,Port,XX,74823,112234.5
2024-11,8542,us_census_port_observed,high,2910,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3001,Port,IL,37766,56649.0
2024-11,8542,us_census_port_observed,high,3002,Port,IL,700113,1050169.5
2024-11,8542,us_census_port_observed,high,3004,Port,IL,118874,178311.0
2024-11,8542,us_census_port_observed,high,3009,Port,IL,0,0.0
2024-11,8542,us_census_port_observed,high,3029,Port,IL,370471302,555706953.0
2024-11,8542,us_census_port_observed,high,3104,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3126,Port,XX,198753861,298130791.5
2024-11,8542,us_census_port_observed,high,3205,Port,XX,3410151,5115226.5
2024-11,8542,us_census_port_observed,high,3279,Port,XX,52772773,79159159.5
2024-11,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3307,Port,XX,1379870,2069805.0
2024-11,8542,us_census_port_observed,high,3310,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3401,Port,XX,101845,152767.5
2024-11,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3411,Port,XX,50500,75750.0
2024-11,8542,us_census_port_observed,high,3427,Port,XX,15140,22710.0
2024-11,8542,us_census_port_observed,high,3501,Port,XX,1215522,1823283.0
2024-11,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3801,Port,XX,1412322,2118483.0
2024-11,8542,us_census_port_observed,high,3802,Port,XX,74250,111375.0
2024-11,8542,us_census_port_observed,high,3805,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3806,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,3807,Port,XX,140383,210574.5
2024-11,8542,us_census_port_observed,high,3901,Port,XX,70049813,105074719.5
2024-11,8542,us_census_port_observed,high,3909,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,4101,Port,XX,106049114,159073671.0
2024-11,8542,us_census_port_observed,high,4102,Port,XX,58359507,87539260.5
2024-11,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,4110,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,4115,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,4116,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,4901,Port,XX,23000,34500.0
2024-11,8542,us_census_port_observed,high,4909,Port,XX,18360,27540.0
2024-11,8542,us_census_port_observed,high,4913,Port,XX,2838,4257.0
2024-11,8542,us_census_port_observed,high,5201,Port,XX,38188098,57282147.0
2024-11,8542,us_census_port_observed,high,5203,Port,XX,92665,138997.5
2024-11,8542,us_census_port_observed,high,5206,Port,XX,95786015,143679022.5
2024-11,8542,us_census_port_observed,high,5210,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,5301,Port,TX,77181,115771.5
2024-11,8542,us_census_port_observed,high,5309,Port,TX,3063761,4595641.5
2024-11,8542,us_census_port_observed,high,5401,Port,XX,11138541,16707811.5
2024-11,8542,us_census_port_observed,high,5501,Port,XX,33769927,50654890.5
2024-11,8542,us_census_port_observed,high,5504,Port,XX,0,0.0
2024-11,8542,us_census_port_observed,high,5506,Port,XX,1268887,1903330.5
2024-11,8542,us_census_port_observed,high,5507,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,-,Port,XX,2933422426,4400133639.0
2024-12,8542,us_census_port_observed,high,0101,Port,XX,32759,49138.5
2024-12,8542,us_census_port_observed,high,0106,Port,XX,2258,3387.0
2024-12,8542,us_census_port_observed,high,0115,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,0131,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,0209,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,0212,Port,XX,13230812,19846218.0
2024-12,8542,us_census_port_observed,high,0401,Port,XX,13935,20902.5
2024-12,8542,us_census_port_observed,high,0408,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,0417,Port,XX,1625125,2437687.5
2024-12,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,0708,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,0712,Port,XX,80846,121269.0
2024-12,8542,us_census_port_observed,high,0901,Port,XX,409021,613531.5
2024-12,8542,us_census_port_observed,high,1001,Port,NY,19697,29545.5
2024-12,8542,us_census_port_observed,high,1003,Port,NY,89366389,134049583.5
2024-12,8542,us_census_port_observed,high,1012,Port,NY,13237548,19856322.0
2024-12,8542,us_census_port_observed,high,1101,Port,NY,1867686,2801529.0
2024-12,8542,us_census_port_observed,high,1102,Port,NY,0,0.0
2024-12,8542,us_census_port_observed,high,1104,Port,NY,0,0.0
2024-12,8542,us_census_port_observed,high,1108,Port,NY,63297,94945.5
2024-12,8542,us_census_port_observed,high,1109,Port,NY,0,0.0
2024-12,8542,us_census_port_observed,high,1119,Port,NY,0,0.0
2024-12,8542,us_census_port_observed,high,1303,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,1305,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,1401,Port,XX,29044,43566.0
2024-12,8542,us_census_port_observed,high,1501,Port,XX,0,0.0
2024-12,8542,us_census_port_observed,high,1503,Port,XX,197120,295680.0
2024-12,8542,us_census_port_observed,high,1512,Port,XX,220560,330840.0
2024-12,8542,us_census_port_observed,high,1601,Port,XX,35992,53988.0
2024-12,8542,us_census_port_observed,high,1603,Port,XX,123928,185892.0
2024-12,8542,us_census_port_observed,high,1703,Port,XX,388820,583230.0
2024-12,8542,us_census_port_observed,high,1704,Port,XX,43414045,65121067.5
