month,link_id,lane_direction,from_node,to_node,mode,source,confidence,faf_state,faf_zone,border_state_1,border_state_2,faf_country,faf_stfips,faf_county_name,capacity,unit_cost,transit_days,reliability
2022-01,1003790,AB,FAF_LINK_1003790_A,FAF_LINK_1003790_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.550978,0.16845863174210224,1,0.18482595475977692
2022-01,1003790,AB,FAF_LINK_1003790_A,FAF_LINK_1003790_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0552867,0.1647631347141356,1,0.06073737197796636
2022-01,1003790,BA,FAF_LINK_1003790_B,FAF_LINK_1003790_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,5.41115,0.16175692782495404,1,0.18482595475977692
2022-01,1003790,BA,FAF_LINK_1003790_B,FAF_LINK_1003790_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.76523,0.10539306492638352,1,0.06073737197796636
2022-01,1003791,AB,FAF_LINK_1003791_A,FAF_LINK_1003791_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.14759,0.2600894047525684,1,0.5918259915651163
2022-01,1003791,AB,FAF_LINK_1003791_A,FAF_LINK_1003791_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0171683,0.17548039118608133,1,0.0
2022-01,1003791,BA,FAF_LINK_1003791_B,FAF_LINK_1003791_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.482308,0.18823925790158985,1,0.5918259915651163
2022-01,1003792,AB,FAF_LINK_1003792_A,FAF_LINK_1003792_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.000537305,0.12964275411544654,1,0.0
2022-01,1003793,AB,FAF_LINK_1003793_A,FAF_LINK_1003793_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.14759,0.2600894047525684,1,0.5918259915651163
2022-01,1003793,AB,FAF_LINK_1003793_A,FAF_LINK_1003793_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0171683,0.17548039118608133,1,0.0
2022-01,1003793,BA,FAF_LINK_1003793_B,FAF_LINK_1003793_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.482308,0.18823925790158985,1,0.5918259915651163
2022-01,1003796,AB,FAF_LINK_1003796_A,FAF_LINK_1003796_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,212.047,0.14961730182459548,1,0.0
2022-01,1003796,AB,FAF_LINK_1003796_A,FAF_LINK_1003796_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,3.05154,0.142294710211893,1,0.0
2022-01,1003798,AB,FAF_LINK_1003798_A,FAF_LINK_1003798_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,146.941,0.15933674059656597,1,0.0
2022-01,1003798,AB,FAF_LINK_1003798_A,FAF_LINK_1003798_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,29.7826,0.13941932537790522,1,0.0
2022-01,1003799,AB,FAF_LINK_1003799_A,FAF_LINK_1003799_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.99676,0.15886986918808468,1,0.5709337211432759
2022-01,1003799,AB,FAF_LINK_1003799_A,FAF_LINK_1003799_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00889735,0.1393403653896947,1,0.8618952657370655
2022-01,1003799,BA,FAF_LINK_1003799_B,FAF_LINK_1003799_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.797736,0.2812847859442222,1,0.5709337211432759
2022-01,1003799,BA,FAF_LINK_1003799_B,FAF_LINK_1003799_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00673803,0.1976245282374819,1,0.8618952657370655
2022-01,1003800,AB,FAF_LINK_1003800_A,FAF_LINK_1003800_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,2.46018,0.16443430968465725,1,0.8783228962684169
2022-01,1003800,AB,FAF_LINK_1003800_A,FAF_LINK_1003800_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00838381,0.13909666368870477,1,0.527671768637372
2022-01,1003800,BA,FAF_LINK_1003800_B,FAF_LINK_1003800_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.92643,0.26961322238544877,1,0.8783228962684169
2022-01,1003800,BA,FAF_LINK_1003800_B,FAF_LINK_1003800_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0233928,0.18256472076878355,1,0.527671768637372
2022-01,1003801,AB,FAF_LINK_1003801_A,FAF_LINK_1003801_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,146.941,0.1593374211418188,1,0.0
2022-01,1003801,AB,FAF_LINK_1003801_A,FAF_LINK_1003801_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,29.7826,0.13941932537790522,1,0.0
2022-01,1003802,AB,FAF_LINK_1003802_A,FAF_LINK_1003802_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,212.047,0.14961730182459548,1,0.0
2022-01,1003802,AB,FAF_LINK_1003802_A,FAF_LINK_1003802_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,3.05154,0.142294710211893,1,0.0
2022-01,1003804,AB,FAF_LINK_1003804_A,FAF_LINK_1003804_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,130.216,0.1540755360324384,1,0.0
2022-01,1003804,AB,FAF_LINK_1003804_A,FAF_LINK_1003804_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,29.563,0.13928018130771572,1,0.0
2022-01,1003805,AB,FAF_LINK_1003805_A,FAF_LINK_1003805_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,16.7254,0.20029655494039006,1,0.0
2022-01,1003805,AB,FAF_LINK_1003805_A,FAF_LINK_1003805_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.219593,0.15816396697526786,1,0.0
2022-01,1003806,AB,FAF_LINK_1003806_A,FAF_LINK_1003806_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.92643,0.26961322238544877,1,0.8783228962684169
2022-01,1003806,AB,FAF_LINK_1003806_A,FAF_LINK_1003806_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0233928,0.18256472076878355,1,0.527671768637372
2022-01,1003806,BA,FAF_LINK_1003806_B,FAF_LINK_1003806_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,2.46018,0.16443430968465725,1,0.8783228962684169
2022-01,1003806,BA,FAF_LINK_1003806_B,FAF_LINK_1003806_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00838381,0.13909666368870477,1,0.527671768637372
2022-01,1003808,AB,FAF_LINK_1003808_A,FAF_LINK_1003808_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,2.46018,0.16443430968465725,1,0.8783228962684169
2022-01,1003808,AB,FAF_LINK_1003808_A,FAF_LINK_1003808_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00838381,0.13909666368870477,1,0.527671768637372
2022-01,1003808,BA,FAF_LINK_1003808_B,FAF_LINK_1003808_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.92643,0.26961322238544877,1,0.8783228962684169
2022-01,1003808,BA,FAF_LINK_1003808_B,FAF_LINK_1003808_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0233928,0.18256472076878355,1,0.527671768637372
2022-01,1003809,AB,FAF_LINK_1003809_A,FAF_LINK_1003809_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,1.92643,0.26961322238544877,1,0.8783228962684169
2022-01,1003809,AB,FAF_LINK_1003809_A,FAF_LINK_1003809_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0233928,0.18256472076878355,1,0.527671768637372
2022-01,1003809,BA,FAF_LINK_1003809_B,FAF_LINK_1003809_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,2.46018,0.16443430968465725,1,0.8783228962684169
2022-01,1003809,BA,FAF_LINK_1003809_B,FAF_LINK_1003809_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00838381,0.13909666368870477,1,0.527671768637372
2022-01,1003810,AB,FAF_LINK_1003810_A,FAF_LINK_1003810_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,130.216,0.1540755360324384,1,0.0
2022-01,1003810,AB,FAF_LINK_1003810_A,FAF_LINK_1003810_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,29.563,0.13928018130771572,1,0.0
2022-01,1003811,AB,FAF_LINK_1003811_A,FAF_LINK_1003811_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.997277,0.18499674613973852,1,0.0
2022-01,1003812,AB,FAF_LINK_1003812_A,FAF_LINK_1003812_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,16.7254,0.20029655494039006,1,0.1125424787688677
2022-01,1003812,AB,FAF_LINK_1003812_A,FAF_LINK_1003812_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.219593,0.15816396697526786,1,0.0
2022-01,1003812,BA,FAF_LINK_1003812_B,FAF_LINK_1003812_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.997277,0.18499674613973852,1,0.1125424787688677
2022-01,1003813,AB,FAF_LINK_1003813_A,FAF_LINK_1003813_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,17.163,0.19961370389791994,1,0.10983059344304058
2022-01,1003813,AB,FAF_LINK_1003813_A,FAF_LINK_1003813_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.23045,0.15781297461488392,1,0.0
2022-01,1003813,BA,FAF_LINK_1003813_B,FAF_LINK_1003813_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.997277,0.18499674613973852,1,0.10983059344304058
2022-01,1003815,AB,FAF_LINK_1003815_A,FAF_LINK_1003815_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,212.047,0.14961730182459548,1,0.0
2022-01,1003815,AB,FAF_LINK_1003815_A,FAF_LINK_1003815_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,3.05154,0.142294710211893,1,0.0
2022-01,1003816,AB,FAF_LINK_1003816_A,FAF_LINK_1003816_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,131.213,0.1543109295572847,1,0.0
2022-01,1003816,AB,FAF_LINK_1003816_A,FAF_LINK_1003816_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,29.563,0.13928018130771572,1,0.0
2022-01,1003817,AB,FAF_LINK_1003817_A,FAF_LINK_1003817_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,212.047,0.14961730182459548,1,0.0
2022-01,1003817,AB,FAF_LINK_1003817_A,FAF_LINK_1003817_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,3.05154,0.142294710211893,1,0.0
2022-01,1003818,AB,FAF_LINK_1003818_A,FAF_LINK_1003818_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.437563,0.1735267835717371,1,0.0
2022-01,1003818,AB,FAF_LINK_1003818_A,FAF_LINK_1003818_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0108577,0.15070595061569209,1,0.0
2022-01,1004036,AB,FAF_LINK_1004036_A,FAF_LINK_1004036_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,17.5505,0.1805105267656192,1,0.21192059727282353
2022-01,1004036,AB,FAF_LINK_1004036_A,FAF_LINK_1004036_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.708307,0.1579837556313858,1,0.0
2022-01,1004036,BA,FAF_LINK_1004036_B,FAF_LINK_1004036_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,2.08006,0.1434929761641491,1,0.21192059727282353
2022-01,1004298,AB,FAF_LINK_1004298_A,FAF_LINK_1004298_B,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,DAKOTA,13.1842,0.1815559533380865,1,0.0
2022-01,1004298,AB,FAF_LINK_1004298_A,FAF_LINK_1004298_B,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,DAKOTA,1.14295,0.16221357014742555,1,0.0
2022-01,1004325,AB,FAF_LINK_1004325_A,FAF_LINK_1004325_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,7.91582,0.19203443231402434,1,0.0
2022-01,1004325,AB,FAF_LINK_1004325_A,FAF_LINK_1004325_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.475609,0.1622648015491717,1,0.0
2022-01,1004326,AB,FAF_LINK_1004326_A,FAF_LINK_1004326_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,5.26842,0.16581024291912944,1,0.0
2022-01,1004326,AB,FAF_LINK_1004326_A,FAF_LINK_1004326_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.667339,0.16217844304019396,1,0.0
2022-01,1004327,AB,FAF_LINK_1004327_A,FAF_LINK_1004327_B,truck,faf5_domestic_2022_observed,high,NE,319,IA,NE,USA,31,DAKOTA,28.5366,0.15946643958986004,1,0.0
2022-01,1004327,AB,FAF_LINK_1004327_A,FAF_LINK_1004327_B,truck,faf5_import_2022_observed,high,NE,319,IA,NE,USA,31,DAKOTA,0.148505,0.14244368876468808,1,0.0
2022-01,1004340,AB,FAF_LINK_1004340_A,FAF_LINK_1004340_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,28.1764,0.15930282080038613,1,0.0
2022-01,1004340,AB,FAF_LINK_1004340_A,FAF_LINK_1004340_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.147611,0.1426641645947795,1,0.0
2022-01,1004341,AB,FAF_LINK_1004341_A,FAF_LINK_1004341_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,212.475,0.14966466643134488,1,0.0
2022-01,1004341,AB,FAF_LINK_1004341_A,FAF_LINK_1004341_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,3.0624,0.1423243207941484,1,0.0
2022-01,1004343,AB,FAF_LINK_1004343_A,FAF_LINK_1004343_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.000513957,0.17626961010356898,1,0.0
2022-01,1004344,AB,FAF_LINK_1004344_A,FAF_LINK_1004344_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.360233,0.17224657374532593,1,0.0
2022-01,1004344,AB,FAF_LINK_1004344_A,FAF_LINK_1004344_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00089401,0.10598718135143902,1,0.0
2022-01,1004346,AB,FAF_LINK_1004346_A,FAF_LINK_1004346_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,4.66427,0.18082572406828934,1,0.0
2022-01,1004346,AB,FAF_LINK_1004346_A,FAF_LINK_1004346_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.000113118,0.20920808359412293,1,0.0
2022-01,1004347,AB,FAF_LINK_1004347_A,FAF_LINK_1004347_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0094522,0.19037472757664883,1,0.0
2022-01,1004348,AB,FAF_LINK_1004348_A,FAF_LINK_1004348_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,212.485,0.14966609407722897,1,0.0
2022-01,1004348,AB,FAF_LINK_1004348_A,FAF_LINK_1004348_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,3.0624,0.1423243207941484,1,0.0
2022-01,1004349,AB,FAF_LINK_1004349_A,FAF_LINK_1004349_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,130.852,0.15426206706813805,1,0.0
2022-01,1004349,AB,FAF_LINK_1004349_A,FAF_LINK_1004349_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,29.5621,0.1392810388977779,1,0.0
2022-01,1004350,AB,FAF_LINK_1004350_A,FAF_LINK_1004350_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.360747,0.1722522987024147,1,0.0
2022-01,1004350,AB,FAF_LINK_1004350_A,FAF_LINK_1004350_B,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.00089401,0.10598718135143902,1,0.0
2022-01,1004351,AB,FAF_LINK_1004351_A,FAF_LINK_1004351_B,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.045195,0.18063325589113838,1,0.01137711700406352
2022-01,1004351,BA,FAF_LINK_1004351_B,FAF_LINK_1004351_A,truck,faf5_domestic_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,7.8997,0.26221881843614314,1,0.01137711700406352
2022-01,1004351,BA,FAF_LINK_1004351_B,FAF_LINK_1004351_A,truck,faf5_import_2022_observed,high,IA,190,IA,NE,USA,19,WOODBURY,0.0638327,0.176954758297863,1,0.0
2022-01,100619,AB,FAF_LINK_100619_A,FAF_LINK_100619_B,truck,faf5_domestic_2022_observed,high,TX,485,TX,NM,USA,48,EL PASO,7.02087,0.152642051483648,1,0.0
2022-01,100619,AB,FAF_LINK_100619_A,FAF_LINK_100619_B,truck,faf5_import_2022_observed,high,TX,485,TX,NM,USA,48,EL PASO,34.7012,0.15279730960312612,1,0.0
2022-01,1006400,AB,FAF_LINK_1006400_A,FAF_LINK_1006400_B,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,KOSSUTH,0.440271,0.17922461393096525,1,0.8549300068546485
2022-01,1006400,AB,FAF_LINK_1006400_A,FAF_LINK_1006400_B,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,KOSSUTH,0.0208879,0.15899061178960067,1,0.7429106959308303
2022-01,1006400,BA,FAF_LINK_1006400_B,FAF_LINK_1006400_A,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,KOSSUTH,0.589687,0.21117982929927234,1,0.8549300068546485
2022-01,1006400,BA,FAF_LINK_1006400_B,FAF_LINK_1006400_A,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,KOSSUTH,0.0353447,0.16220197087540708,1,0.7429106959308303
2022-01,1006860,AB,FAF_LINK_1006860_A,FAF_LINK_1006860_B,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,WINNEBAGO,0.27106,0.21584704493470078,1,0.28284620120417814
2022-01,1006860,AB,FAF_LINK_1006860_A,FAF_LINK_1006860_B,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,WINNEBAGO,0.000351624,0.17644330307373787,1,0.0331484275086017
2022-01,1006860,BA,FAF_LINK_1006860_B,FAF_LINK_1006860_A,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,WINNEBAGO,1.6456,0.2215106951871658,1,0.28284620120417814
2022-01,1006860,BA,FAF_LINK_1006860_B,FAF_LINK_1006860_A,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,WINNEBAGO,0.0208635,0.16647015122103195,1,0.0331484275086017
2022-01,1006862,AB,FAF_LINK_1006862_A,FAF_LINK_1006862_B,truck,faf5_domestic_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,0.27106,0.21584704493470078,1,0.28284620120417814
2022-01,1006862,AB,FAF_LINK_1006862_A,FAF_LINK_1006862_B,truck,faf5_import_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,0.000351624,0.17644330307373787,1,0.0331484275086017
2022-01,1006862,BA,FAF_LINK_1006862_B,FAF_LINK_1006862_A,truck,faf5_domestic_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,1.6456,0.2215106951871658,1,0.28284620120417814
2022-01,1006862,BA,FAF_LINK_1006862_B,FAF_LINK_1006862_A,truck,faf5_import_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,0.0208635,0.16647015122103195,1,0.0331484275086017
2022-01,1006903,AB,FAF_LINK_1006903_A,FAF_LINK_1006903_B,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,213.159,0.17520395573257522,1,0.0
2022-01,1006903,AB,FAF_LINK_1006903_A,FAF_LINK_1006903_B,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,112.371,0.16395422306466972,1,0.0
2022-01,1006906,AB,FAF_LINK_1006906_A,FAF_LINK_1006906_B,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,227.861,0.1737269651234744,1,0.0
2022-01,1006906,AB,FAF_LINK_1006906_A,FAF_LINK_1006906_B,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,1.99136,0.14382181022015106,1,0.0
2022-01,1006907,AB,FAF_LINK_1006907_A,FAF_LINK_1006907_B,truck,faf5_domestic_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,213.159,0.17520395573257522,1,0.0
2022-01,1006907,AB,FAF_LINK_1006907_A,FAF_LINK_1006907_B,truck,faf5_import_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,112.371,0.16395422306466972,1,0.0
2022-01,1007668,AB,FAF_LINK_1007668_A,FAF_LINK_1007668_B,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,3.14065,0.18338560489070732,1,0.5092947322418195
2022-01,1007668,AB,FAF_LINK_1007668_A,FAF_LINK_1007668_B,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,0.22866,0.15734452899501444,1,0.8271711003798127
2022-01,1007668,BA,FAF_LINK_1007668_B,FAF_LINK_1007668_A,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,9.19268,0.20373384040345147,1,0.5092947322418195
2022-01,1007668,BA,FAF_LINK_1007668_B,FAF_LINK_1007668_A,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,WORTH,0.161269,0.15907148925087897,1,0.8271711003798127
2022-01,1007671,AB,FAF_LINK_1007671_A,FAF_LINK_1007671_B,truck,faf5_domestic_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,3.14065,0.18338560489070732,1,0.5092947322418195
2022-01,1007671,AB,FAF_LINK_1007671_A,FAF_LINK_1007671_B,truck,faf5_import_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,0.22866,0.15734452899501444,1,0.8271711003798127
2022-01,1007671,BA,FAF_LINK_1007671_B,FAF_LINK_1007671_A,truck,faf5_domestic_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,9.19268,0.20373384040345147,1,0.5092947322418195
2022-01,1007671,BA,FAF_LINK_1007671_B,FAF_LINK_1007671_A,truck,faf5_import_2022_observed,high,MN,279,MN,IA,USA,27,FREEBORN,0.161269,0.15907148925087897,1,0.8271711003798127
2022-01,1007888,AB,FAF_LINK_1007888_A,FAF_LINK_1007888_B,truck,faf5_domestic_2022_observed,high,MN,279,MN,IA,USA,27,MOWER,3.77154,0.18388933963314721,1,0.3077167790020011
2022-01,1007888,AB,FAF_LINK_1007888_A,FAF_LINK_1007888_B,truck,faf5_import_2022_observed,high,MN,279,MN,IA,USA,27,MOWER,0.0483845,0.1595517159420889,1,0.16046562732629277
2022-01,1007888,BA,FAF_LINK_1007888_B,FAF_LINK_1007888_A,truck,faf5_domestic_2022_observed,high,MN,279,MN,IA,USA,27,MOWER,0.685799,0.2130697186785049,1,0.3077167790020011
2022-01,1007888,BA,FAF_LINK_1007888_B,FAF_LINK_1007888_A,truck,faf5_import_2022_observed,high,MN,279,MN,IA,USA,27,MOWER,0.00422066,0.1672425639591912,1,0.16046562732629277
2022-01,1007896,AB,FAF_LINK_1007896_A,FAF_LINK_1007896_B,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,MITCHELL,3.77154,0.18388933963314721,1,0.3077167790020011
2022-01,1007896,AB,FAF_LINK_1007896_A,FAF_LINK_1007896_B,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,MITCHELL,0.0483845,0.1595517159420889,1,0.16046562732629277
2022-01,1007896,BA,FAF_LINK_1007896_B,FAF_LINK_1007896_A,truck,faf5_domestic_2022_observed,high,IA,190,MN,IA,USA,19,MITCHELL,0.685799,0.2130697186785049,1,0.3077167790020011
2022-01,1007896,BA,FAF_LINK_1007896_B,FAF_LINK_1007896_A,truck,faf5_import_2022_observed,high,IA,190,MN,IA,USA,19,MITCHELL,0.00422066,0.1672425639591912,1,0.16046562732629277
2022-01,101121,AB,FAF_LINK_101121_A,FAF_LINK_101121_B,truck,faf5_domestic_2022_observed,high,TX,485,TX,NM,USA,48,EL PASO,0.25982,0.32571049187899315,1,0.07827778037210731
2022-01,101121,AB,FAF_LINK_101121_A,FAF_LINK_101121_B,truck,faf5_import_2022_observed,high,TX,485,TX,NM,USA,48,EL PASO,0.217809,0.30852673672805075,1,0.128425155785718
2022-01,101121,BA,FAF_LINK_101121_B,FAF_LINK_101121_A,truck,faf5_domestic_2022_observed,high,TX,485,TX,NM,USA,48,EL PASO,6.37859,0.1600667232099884,1,0.07827778037210731
2022-01,101121,BA,FAF_LINK_101121_B,FAF_LINK_101121_A,truck,faf5_import_2022_observed,high,TX,485,TX,NM,USA,48,EL PASO,3.17419,0.16350943075241242,1,0.128425155785718
2022-01,101123,AB,FAF_LINK_101123_A,FAF_LINK_101123_B,truck,faf5_domestic_2022_observed,high,NM,350,TX,NM,USA,35,DOÑA ANA,0.25982,0.32571049187899315,1,0.07827778037210731
2022-01,101123,AB,FAF_LINK_101123_A,FAF_LINK_101123_B,truck,faf5_import_2022_observed,high,NM,350,TX,NM,USA,35,DOÑA ANA,0.217809,0.30852673672805075,1,0.128425155785718
2022-01,101123,BA,FAF_LINK_101123_B,FAF_LINK_101123_A,truck,faf5_domestic_2022_observed,high,NM,350,TX,NM,USA,35,DOÑA ANA,6.37859,0.1600667232099884,1,0.07827778037210731
2022-01,101123,BA,FAF_LINK_101123_B,FAF_LINK_101123_A,truck,faf5_import_2022_observed,high,NM,350,TX,NM,USA,35,DOÑA ANA,3.17419,0.16350943075241242,1,0.128425155785718
